customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,rfm_score_str,rfm_total,segment,segment_description
C105338,109.0,18,266077.56,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105340,90.0,15,390874.69,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105341,42.0,7,141399.47,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105342,170.0,1,11365.88,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105343,148.0,5,94951.76,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105344,51.0,1,5039.64,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105345,11.0,114,2465122.2800000003,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105346,537.0,3,28470.65,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105347,511.0,3,70114.53,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105348,323.0,3,23975.68,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105349,136.0,3,6868.3,2,2,1,221,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105350,72.0,0,0.0,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105351,352.0,8,113243.25,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105352,581.0,8,126850.52,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105353,32.0,1,223.43,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105354,38.0,9,220878.91,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105355,217.0,1,24499.81,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105356,128.0,15,319741.85,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105357,1.0,18,586053.74,5,4,5,545,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105358,234.0,19,243515.68,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105359,30.0,9,151423.06,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105360,182.0,33,469432.54,2,5,4,254,11,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105362,281.0,9,234313.18,1,3,4,134,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105363,547.0,1,14024.51,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105364,0.0,54,660514.83,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105365,18.0,27,404346.12,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105366,7.0,19,389941.92,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105367,43.0,1,1828.5,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105368,199.0,1,1999.09,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105369,271.0,1,153724.93,1,1,3,113,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105370,679.0,4,34881.399999999994,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105371,6.0,7,156208.91,5,3,3,533,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105372,44.0,16,365964.31,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105373,17.0,80,1920100.06,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105374,2.0,8,133978.18,5,3,3,533,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105375,8.0,8,90332.78,4,3,2,432,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105376,627.0,13,339831.74,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105377,13.0,11,190907.27,4,3,3,433,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105378,50.0,13,274134.73,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105379,13.0,19,296209.23,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105380,114.0,0,0.0,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105381,40.0,24,379352.63,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105382,93.0,5,84734.83,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105383,44.0,8,72212.32,3,3,2,332,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105384,25.0,8,83946.20999999999,4,3,2,432,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105385,231.0,7,36628.98,1,3,2,132,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105386,141.0,0,0.0,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105387,259.0,14,226771.44,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105388,132.0,16,204947.58,2,4,3,243,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105389,190.0,12,156831.12,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105390,118.0,11,278264.42,2,3,4,234,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105391,7.0,13,201333.35,5,4,3,543,12,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105392,17.0,10,364599.02,4,3,4,434,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105393,2.0,86,1940240.37,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105394,140.0,25,430452.89,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105395,467.0,4,33632.29,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105396,1015.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105397,62.0,3,39592.44,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105398,147.0,9,93796.61,2,3,2,232,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105399,102.0,11,136305.88,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105400,6.0,10,147372.74,5,3,3,533,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105401,333.0,4,70535.81,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105402,20.0,1,13297.1,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105403,253.0,6,104694.42,1,2,3,123,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105404,288.0,8,276615.49,1,3,4,134,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105405,0.0,62,1059563.55,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105406,783.0,2,20430.46,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105407,49.0,4,61577.32,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105408,8.0,36,565461.16,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105409,11.0,24,610451.66,4,4,5,445,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105410,66.0,5,35420.39,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105411,859.0,1,8055.98,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105412,543.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105414,224.0,13,343692.35,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105415,44.0,8,180194.76,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105416,20.0,15,184337.1,4,4,3,443,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C105417,268.0,1,2183.82,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105418,299.0,14,235696.57,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105419,0.0,6,30512.24,5,2,2,522,9,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105420,150.0,28,427651.39,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105421,4.0,2,40968.23,5,1,2,512,8,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C105422,43.0,5,23269.39,3,2,1,321,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105423,14.0,56,977355.32,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105424,563.0,18,179399.38999999998,1,4,3,143,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105425,179.0,4,28197.88,2,2,1,221,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105426,7.0,97,1760651.42,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105427,18.0,28,582158.54,4,4,5,445,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105428,201.0,1,3148.01,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105429,883.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105430,244.0,14,359317.25,1,4,4,144,9,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105431,208.0,23,392128.84,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C105432,99.0,17,144531.88999999998,2,4,3,243,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105433,472.0,5,30332.57,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C105434,382.0,7,162721.91,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C105435,7.0,38,484789.79,5,5,4,554,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105436,9.0,84,1461809.35,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105437,8.0,12,149452.16,4,3,3,433,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105438,35.0,6,122434.61,3,2,3,323,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105439,3.0,20,364798.61,5,4,4,544,13,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C105440,21.0,8,93646.23,4,3,2,432,9,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C105441,89.0,14,87639.67,2,4,2,242,8,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C105442,31.0,0,0.0,3,1,1,311,5,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C105443,893.0,3,25732.06,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
